name,qid,query_type,query,rank_ditemukan,Hit@10,Hit@20,Hit@50,Hit@100
BM25 (Gemini LLM),99,3,"Rahmat sedang mendatangi acara walimah saudara laki-lakinya, tanpa sengaja ia duduk di depan seorang gadis non mahram. merasa ada kesempatan ia memadangi gadis ini berulang kali, meskipun tidak ada kebutuhan mendesak untuk melihatnya. dalam kondisi seperti ini bagaimana status pandangan Rahmat menurut hukum?",47,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Gemini LLM),102,3,"Hartono menikahi Lim, dengan dihadiri oleh wali dan dua orang saksi, namun setelah akad nikah berlangsung Lim mengaku belum meyelesaikan masa iddah dari pernikahan sebelumnya. bagaimana status akad nikah yang dilakukan oleh Hartono?",22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Gemini LLM),105,3,Seseorang didakwa telah melakukan tindakan kriminal dan dikenai hukuman membayar diyat beberapa ekor unta. Namun kebetulan di daerahnya tidak terdapat unta. Bagaimana ia membayar diyat tersebut,64,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Gemini LLM),108,3,Marak terjadi di zaman sekarang pernikahan beda agama. Bagaimana islam memandang hal tersebut?,12,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),111,3,Seorang perempuan ingin menikah dan ia bingung untuk menentukan walinya. Bapaknya dulu merupakan seorang preman kampung meski sekarang sudah taubat. Apakah boleh dia menjadi wali nikah untuk anaknya,94,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Gemini LLM),114,3,"Seorang santri sedang kasmaran dengan santriwati. Tiba-tiba santri tersebut melihat sekilas pujaan hatinya ada di depan pondok. Karena ia tidak berani memandangnya secara langsung, ia memandangnya lewat pantulan kaca mobil. Apakah hal tersebut diperbolehkan?",4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),117,3,"Seorang perempuan baru saja menikah namun dia belum menerima maharnya. Selang satu hari karena suatu hal, tiba-tiba dia dicerai oleh suaminya. Lalu bagaimana status maharnya?",166,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Gemini LLM),120,3,Ada seorang laki-laki memberikan sesuatu kepada perempuan yang dilamarnya. Dia bilang kalo ini merupakan mahar pernikahannya nanti. Sementara si perempuan bilang itu cuma hadiah biasa. Perkataan siapa yang dibenarkan?,228,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Gemini LLM),123,3,"Seorang laki mengucapkan kepada istri ""Aku khulu kamu"" namun dia tidak menyebutkan nominal tebusan. Apakah si perempuan wajib membayar tebusan? jika iya berapa tebusannya?",5,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),126,3,Seorang kepala rumah tangga berada dalam garis kemiskinan. Dia merasa dirinya tidak bisa memenuhi hak-hak istri dan anaknya. Dia kemudian memutuskan untuk menceraikan istrinya. Bagaimana hukum perceraian dengan latar belakang demikian?,7,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),129,3,Seorang laki-laki telah mentalak tiga istrinya. Apakah boleh baginya untuk rujuk?,178,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Gemini LLM),132,3,"Seorang perempuan menikah pada usia 18 tahun, setahun berselang suaminya meninggal. Sebulan setelahnya, selayaknya perempuan seumurannya dia ingin menghibur diri dengan bermain bersama teman-temannya, berdandan, dsb. Apakah hal tersebut dibolehkan?",1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),135,3,"Seseorang sedang menjadi tawanan perang. Ia  kemudian dipaksa untuk keluar dari agama islam (murtad) karena jika tidak, ia akan disiksa habis-habisan. Apakah boleh murtad karena kondisi tersebut?",161,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Gemini LLM),138,3,"sebelum menikah, seseorang perempuan terbiasa hidup mewah. Setelah menikah ternyata suaminya merupakan laki-laki yang pas-pasan secara finansial. Meskipun suami dapat mencukupi kebutuhan primer istri, tapi si istri merasa belum puas dan apa yang diberikan oleh si suami belum bisa mencukupi gaya hidupnya. Apakah boleh bagi si istri untuk mengajukan faskh?",15,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),141,3,Seseorang telah memenuhi syarat untuk bisa diangkat sebagai Qodli. Namun ia memiliki kendala dalam penglihatannya. Apakah ia tetap boleh diangkat sebagai Qodli?,22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Gemini LLM),144,3,"Seorang pelaku kriminal sedang diadili oleh seorang hakim yang ternyata adalah kawan lamanya. Hakim memutuskan hukuman yang cukup ringan bagi pelaku. Selang beberapa tahun, setelah pelaku kriminal bebas, ia pergi ke rumah hakim dengan membawa buah tangan. Apakah boleh bagi Hakim untuk menerimanya?",70,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Gemini LLM),147,3,Andi memiliki hutang terhadap Budi yang tidak kunjung dilunasi. Apakah boleh bagi Budi untuk mengambil harta Andi tanpa terlebih dahulu dilaporkan ke hakim?,27,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Gemini LLM),150,3,Seseorang menyaksikan satu orang laki-laki dan perempuan keluar dari kamar kos. Lalu ia menuduh keduanya telah berzina. Apakah kesaksiannya dapat dibenarkan?,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Gemini LLM),153,3,"Seseorang mengucapkan sumpah atas nama Allah, kemudian setelahnya ia mengatakan bahwa dirinya tidak bermaksud bersumpah.  Bagaimana hukum sumpahnya?",3,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),1,1,Kewajiban orang tua untuk memerintahkan sholat fardhu kepada anaknya yang telah berumur 7 tahun,20,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),4,1,Kesunnahan membaca basmalah dalam wudhu,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),7,1,Alasan-alasan yang membatalkan wudhu,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),10,1,Syarat sah sholat yang kedua,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),13,1,Tata cara mensucikan najis (air seni) yang telah kering,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),16,1,Kewajiban mengingatkan seseorang yang pakaiannya terkena najis,248,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),19,1,Kesunahan membaca doa qunut di dalam sholat subuh,79,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),22,1,Solusi bagi makmum ketika lupa membaca surah al-Fatihah dalam sholat berjamaah,9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),25,1,Hukum melakukan sunnah ab'ad yang terlupakan setelah terlanjur melakukan rukun sholat,236,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),28,1,Kesunnahan adzan pada selain sholat fardhu,33,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),31,1,Keafdholan melakukan sholat berjamaah di masjid bagi laki-laki,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),34,1,Ketidak bolehan mengikuti imam yang ummi,32,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),37,1,Kebolehan mufaroqoh dari jamaah sholat jumat pada rakaat kedua,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),40,1,Kesunnahan imam/khatib ta'khir pada sholat Jumat,101,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),43,1,Keharaman mengkijing/ membangun bangunan permanen di atas kuburan,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),46,1,Kesunnahan melakukan ziarah kubur bagi laki-laki,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),49,1,Keharaman ta'khir membayar zakat fitrah di hari raya Idul Fitri tanpa adanya uzur,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),52,1,Memakai gamis saat ihram,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),55,1,Syarat-syarat penerima zakat,21,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),58,1,Barang belum diterima sudah dijual kembali,87,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),61,1,Kewajiban orang yang ghasab,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),64,1,Penetapan awal bulan ramadhan ,3,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),67,1,Syarat wajib puasa,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),70,1, syarat barang yang sah disewakan,3,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),73,1,mabuk perjalanan saat berpuasa,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),76,1,barang yang tidak boleh dipinjamkan,493,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),79,1,jual beli dengan ijab qabul main-main,30,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),82,1,menjual pupuk kandang,21,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),85,1,berhutang untuk maksiat,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),88,1,menggadaikan barang pinjaman ,7,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),91,1,hantaran lamaran ,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),94,1,wasiatnya anak kecil,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),97,1,melihat kelamin perempuan yang belum baligh,32,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),100,1,mahar tidak disebutkan ketika akad nikah,14,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),103,1,Diyat unta untuk pelaku pembunuhan,63,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),106,1,nikahnya perempuan dzimmi,65,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),109,1,orang-orang yang tidak boleh menjadi wali nikah,499,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),112,1,hukum laki-laki memandang ajnabi,3,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),115,1,mahar misil,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),118,1,Walimah ursy,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),121,1,definisi khulu',33,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),124,1,Talak,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),127,1,Syarat Ruju',Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),130,1,Iddahnya perempuan yang ditinggal suaminya,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),133,1,Definisi Riddah,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),136,1,penyebab faskh nikah,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),139,1,syarat menjadi Qodli,264,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),142,1,Hadiyyah Qodli,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),145,1,perkara-perkara yang wajib dilaporkan ke hakim,79,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),148,1,Syahadah terhadap perzinaan,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),151,1,Qosam dengan lafadh selain nama Allah,570,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),2,2,Bagaimana hukum memerintahkan sholat lima waktu bagi orang tua kepada anak?,64,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),5,2,Bagaimana hukum membaca basmalah di tengah-tengah wudhu?,28,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),8,2,Apakah darah yang keluar dari anus (dubur) karena penyakit wasir (ambeien) dapat membatalkan wudhu?,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),11,2,Bagaimana hukum melakukan sholat dengan memakai pakaian najis dalam keadaan lupa? ,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),14,2,Bagaiamana cara mensucikan najis berupa air seni yang telah mengering di lantai?,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),17,2,"Bagaiamana hukum mengingatkan seseorang yang hendak melaksanakan sholat, sedang pakaiannya terkena najis?",162,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),20,2,Apa hukum membaca doa qunut di dalam sholat subuh?,358,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),23,2,Apa yang harus dilakukan makmum ketika lupa membaca surah al-Fatihah dalam sholat berjamaah?,19,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),26,2,"Bagaimana hukum kembali melakukan tasyahud awal yang terlupakan, setelah terlanjur berdiri pada rakaat ketiga?",11,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),29,2,Apakah hukum melakukan adzan pada selain sholat lima waktu? ,118,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),32,2,Apakah melakukan sholat berjamaah di masjid lebih utama dibandingkan di rumah bagi seorang laki-laki?,16,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),35,2,Apakah seseorang yang bacaan al-fatihahnya baik diperbolehkan mengikuti seorang imam yang bacaan al-fatihahnya buruk? ,19,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),38,2,Apakah memisahkan diri dari sholat jamaah jumat di rakaat kedua diperbolehkan?,13,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),41,2,Bagaimana hukum mengakhirkan kedatangan bagi imam/khatib dalam pelaksanaan sholat Jumat ?,556,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),44,2,Bagaimana hukum mengkijing/ membangun bangunan permanen di atas kuburan?,3,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),47,2,Apa hukum melakukan ziarah kubur bagi laki-laki?,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),50,2,Apakah diperbolehkah mengakhirkan membayar zakat fitrah tanpa adanya halangan?,11,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),53,2,Apa denda bagi orang yang melakukan perbuatan yang diharamkan ketika haji?,325,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),56,2,Apa hukum memberikan zakat kepada orang kafir?,27,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),59,2,kapan pembeli dianggap menerima rumah yang ia beli?,22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),62,2,hukum menggunakan barang orang lain tanpa izin,7,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),65,2,Kapan pertama kali puasa ramadhan diwajibkan dalam Islam?,18,❌ Miss,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),68,2,Mengapa wanita yang sedang haid atau nifas dilarang untuk berpuasa?,294,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),71,2,Bolehkah menyewa seseorang hanya untuk menawarkan barang dagangan?,45,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),74,2,apakah mimpi basah dapat membatalkan puasa?,7,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),77,2,apa yang menjadi tanggung jawab peminjam saat barang pinjaman rusak?,2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),80,2,mengapa pada jual beli harus ada akad?,39,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),83,2,apa hukum membeli barang yang belum pernah dilihat oleh pembeli?,32,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),86,2,mana yang lebih utama antara memberikan hutang atau bersedekah?,Tidak Ketemu,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),89,2,apakah bisa orang tua menggadaikan harta anaknya?,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),92,2,bolehkan menerima pemberian dari orang yang telah kita selamatkan?,101,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),95,2,berapa batas maksimal wasiat?,333,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),98,2,apakah suara perempuan termasuk aurat?,61,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),101,2,bagaimana jika salah menyebutkan nama calon istri ketika qabul nikah?,22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),104,2,bagaimana jika seseorang yang terkena denda berupa unta tapi dia tidak menemukan unta di daerahnya?,150,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),107,2,Apa saja syarat perempuan yang boleh dinikahi,154,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),110,2,Apa saja syarat wali nikah,505,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),113,2,Bagaimana hukum melihat alat kelamin anak kecil?,45,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),116,2,Apa itu maskawin sepadan?,9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),119,2,Bagaimana hukum resepsi pernikahan,209,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),122,2,Apa hukum cerai tebus,28,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),125,2,Apa hukum perceraian?,30,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),128,2,Apa saja syarat rujuk setelah bercerai?,78,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),131,2,Apa saja pantangan bagi seorang perempuan yang ditinggal mati suaminya?,520,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),134,2,Apa tebusan yang perlu dikeluarkan oleh seseorang yang membunuh orang islam secara sengaja?,7,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),137,2,Bagaimana hukum membatalkan pernikahan yang diajukan oleh istri karena suami tidak mampu mencukupi kebutuhan istri,151,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),140,2,Apa saja syarat seorang hakim dalam sistem hukum Islam?,101,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),143,2,Bagaimana hukum gratifikasi terhadap hakim yang memutuskan perkara?,185,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),146,2,Bagaimana hukum mengambil barang milik orang yang memiliki hutang dengan kita namun tidak kunjung membayar?,22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),149,2,Berapa orang saksi dibutuhkan dalam perkara ketetapan awal bulan puasa?,432,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),152,2,Bagaimana hukum bersumpah menggunakan makhluk?,9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),3,3,"Pak Arif mempunyai dua anak. Anak yang pertama berumur 7 tahun, sedangkan anak kedua baru berumur 5 tahun. Apakah Pak Arif berkewajiban memerintahkan sholat lima waktu kepada kedua anaknya?",119,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),6,3,"Fahmi merupakan santri yang selalu melakukan kesunnahan ketika berwudhu, mulai dari membaca basmalah, berkumur, memasukkan air ke dalam hidung dan kesunnahan-kesunnahan lainnya. Suatu ketika, Fahmi lupa melakukan membaca basmalah di awal wudhu, dan ia teringat setelah berada di tengah-tengah wudhu. Apakah Fahmi tetap disunnahkan membaca basmalah?",2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),9,3,"Siti merupakan pasien penderita penyakit wasir (ambeien). Menurut penjelasan dokter, Penyakit ambeien adalah munculnya benjolan di anus dan rektum bagian bawah yang bisa menyebabkan rasa sakit, gatal bahkan pendarahan pada dubur. Benjolan yang muncul tersebut merupakan pembuluh darah vena di sekitar anus dan rektum yang membengkak. Suatu hari ketika Siti hendak melaksanakan sholat, ia mendapati bahwa duburnya terjadi pendaharan akibat penyakit wasir (ambeien) tersebut. Sesuai kronologi tersebut, apakah wudhu yang dilakukan Siti menjadi batal?",128,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),12,3,"Pak Imam merupakan salah seorang yang sangat berhati-hati dalam menjaga kesucian pakaiannya dalam sholat. Suatu ketika, ia melakukan sholat dzuhur, namun ia lupa bahwa pakaian yang dikenakannya sudah terkena kotoran burung saat ia berada dalam perjalanan menuju rumah.  Sahkah sholat yang dilakukan oleh Pak Imam?",36,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),15,3,Nabila merupakan seorang pecinta kucing. Kecintaannya terhadap kucing membuatnya memelihara beberapa kucing yang diletakkan di salah satu ruangan di rumahnya. Ruangan tersebut tentunya tidak bisa terhindarkan dari bekas air seni kucing yang telah mengering. Bagaimana cara mensucikan air seni kucing yang telah mengering tersebut?,83,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),18,3,"Suatu ketka, saat Mas Agil ingin melaksanakan sholat jamaah di Masjid, ia mengetahui ada najis yang menempel di pakaian salah satu seseorang yang sedang sholat. Apa yang harus dilakukan Mas Agil apabila ia mengetahui ada najis yang menempel di pakaian seseorang yang sedang sholat?",83,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),21,3,"Kevin merupakan seorang mualaf yang baru saja masuk Islam 2 bulan lalu. Ia belum banyak mengetahui mengenai kesunnahan yang ada di dalam sholat. Saat melakukan jamaah sholat subuh, ia bingung dan bertanya-tanya karena ada salah satu doa yang dipanjatkan di tengah-tengah sholat yang setelah ia cari tahu nama dari doa tersebut adalah doa Qunut. Apa hukum membaca doa Qunut dalam sholat subuh tersebut?",29,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),24,3,"Suatu ketika, kang Hanif sedang melakukan sholat isya' berjamaah bersama temannya di kamar. Sangking merdunya bacaan surah yang dilafadzkan oleh temannya, kang Hanif sampai lupa bahwa ia belum membaca surah al-Fatihah di rakaat pertama. Apa yang harus dilakukan kang Hanif?",55,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),27,3,"Suatu ketika, saat mas Baihaqy sedang melakukan sholat Isya', ia lupa melakukan duduk tasyahud awal. Ia teringat ketika sudah sempurna melakukan berdiri pada rakaat ketiga, seketika ia duduk kembali ke posisi tasyahud awal untuk memenuhi apa yang ia tinggalkan tadi. Apa tindakan yang dilakukan oleh mas Baihaqy, seperti kembali duduk tasyahud awal setelah sempurna berdiri tersebut diperbolehkan? ",2,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),30,3,"Pak Yono merupakan seseorang yang awam dalam pengetahuan agama.  Ketika anak pertamanya lahir, ia melakukan adzan dan iqomah kepada anaknya dengan meniru sinetron yang sering ia tonton di televisi tanpa mengerti apa hukum dari melakukan adzan tersebut. Apa hukum melakukan adzan kepada anak yang baru lahir tersebut?",31,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),33,3,"Kang Ghufron merupakan seseorang yang sering melakukan sholat berjamaah. Namun, ia tidak selalu melakukannya di masjid, terkadang ia juga melakukan sholat berjamaah di rumahnya, terkadang juga di tempat kerjanya. Manakah sholat berjamaah yang lebih utama dilakukan oleh Kang Ghufron?",29,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),36,3,"Kang Ilham merupakan seorang santri yang telah belajar di pondok pesantren al-Qur'an bertahun-tahun, sehingga bacaan al-Qur'annya sudah sangat baik (fasih). Saat ia ingin melakukan sholat maghrib berjamaah di mushola kampungnya, ia mendapati bahwa bacaan al-fatihah imam masih banyak kesalahan dalam pengucapannya. Bolehkah Kang Ilham mengikuti sholat maghrib berjamaah bersama imam tersebut?",178,❌ Miss,❌ Miss,❌ Miss,❌ Miss
BM25 (Google NMT),39,3,"Pak Sugito sedang melakukan jamaah sholat jumat. Saat imam memasuki rakaat kedua, Pak Sugito merasakan perutnya sangat mulas, sehingga menyebabkan ia memisahkan diri dari jamaah sholat jumaat dengan menyempurnakan rakaat keduanya sendiri tanpa mengikuti imam. Apakah yang dilakukan Pak Sugito tersebut diperbolehkan?",10,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),42,3,"Pak Aziz merupakan imam sekalius khatib sholat Jumat di salah satu masjid di Wonosobo. Dalam pelaksanaanya, beliau selalu datang paling akhir, tepatnya setelah adzan pertama dikumandangkan. Apa hukum tindakan yang dilakukan oleh pak Aziz tersebut?",81,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),45,3,"Pak Gatot adalah seseorang yang baru saja ditinggal mati istrinya. Dalam proses pemakamannya, Pak Gatot berencana mengkijing/ membangun bangunan permanen di atas kuburan istrinya tanpa ada kebutuhan apa pun. Padahal, tanah yang digunakan adalah tanah wakaf yang tidak hanya digunakan oleh dirinya sendiri, tapi juga digunakan untuk pemakaman umum. Bolehkah mengkijing/ membangun bangunan permanen di atas kuburan?",1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
BM25 (Google NMT),48,3,"Kang Ihsan merupakan anak yang saleh. Ia selalu mendoakan kedua orang tuanya setiap setelah melakukan sholat lima waktu, pun dalam seminggu sekali ia juga sering menziarahi makam bapaknya yang telah meninggal. Apa hukum melakukan ziarah seperti yang dilakukan Kang Ihsan tersebut?",80,❌ Miss,❌ Miss,❌ Miss,✅ Hit
BM25 (Google NMT),51,3,"Pak Sukandar merupakah salah seorang muslim yang terbilang sangat mampu dalam segi ekonomi. Suatu saat, ia sengaja mengakhirkan membayar zakat fitrah tanpa adanya suatu halangan apapun seperti kendala ekonomi maupun tidak adanya seseorang yang berhak menerima zakat tersebut. Apa hukum tindakan mengakhirkan zakat yang dilakukan oleh Pak Sukandar?",42,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),54,3,"Rehan sedang melaksanakan ibadah haji, namun ditengah pelaksanaan ibadah haji, ia kehilangan pakaian ihramnya dan tidak menemukan apapun selain pakaian yang berjahit, apakah ia terkena sanksi?",44,❌ Miss,❌ Miss,✅ Hit,✅ Hit
BM25 (Google NMT),57,3,"Fikri adalah panitia penerima dan penyalur zakat di desanya, suatu hari ia memberikan zakat kepada seorang fakir yang dikemudian hari diketahui masih memiliki anak yang mampu menafkahinya, apakah penyaluran zakat tersebut sudah sah?",1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
