name,qid,query_type,query,rank_ditemukan,Hit@10,Hit@20,Hit@50,Hit@100
AraDPR (Google NMT),24,3.0,"Karena masih dalam masa pengantin baru, Mas Jiko tidak dapat menahan diri untuk terus menciumi istrinya saat sedang berpuasa ramadan hingga keluar mani, apakah puasanya tetap sah ? ",122,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),27,3.0,"Dana dan Dono  adalah kakak beradik yang usianya terlampau jauh, saat ini Dana berusia 28 tahun sedangkan Dono masih berusia 8 tahun. suatu hari Dana menyuruh adiknya, Dono, untuk meminjam kamera kepada paman mereka. Dono pun berhasil mendapatkan kamera itu dari pamannya, saat perjalanan kembali, kamera itu terjatuh dan rusak. Dalam kondisi seperti ini, siapa yang bertanggungjawab atas kerusakan tersebut?",88,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),30,3.0," Sekolah SMP Harapan Bangsa menerapkan konsep Kantin Kejujuran untuk membentuk karakter siswa menjadi pribadi yang jujur. kantin ini menyediakan seluruh kebutuhan siswa dengan disertai harga yang tercantum jelas di daftarnya. para siswa cukup meletakkan sejumlah uang yang seharga barang yang dibeli pada tempat yang telah disediakan. kondisi ini menimbukan kekhawatiran tentang apakah jual beli yang mereka lakukan sah, padahal tidak ada ijab dan qabul di dalamnya?",290,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),33,3.0,"seorang petani muda menjual hasil panen gabahnya kepada pengepul. Ia hanya memperihatkan sebagian gabah sebagai contoh untuk meyakinkan pembeli tentang kualitasnya, sementara sisa gabahnya tetap berada dalam karung-karung yang tertutup rapat. dalam hal ini apakah jual beli tersebut sah?",16,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),36,3.0,"sebut saja nama Toni, dia adalah seorang saudagar sukses yang telah punya banyak pengalaman dibidang jual beli properti. suatu hari, Toni kedatangan teman lama yang senang bermain slot atau judi online bernama Joko. tujuan Joko kemudian diketahui ingin berhutang sebanyak 15 juta dan berjanji akan membayarnya seminggu kemudian. apakah Toni boleh memberikan hutang kepada Joko ketika ada kemungkinan besar Joko tidak akan membayarnya?",135,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),39,3.0,"karena pertumbuhan penduduk sangat cepat, sebuah desa ingin merenovasi masjid menjadi dua lantai, yang jika dihitung-hitung menghabiskan biaya cukup besar. setelah melakukan muysawarah, biaya ini kemudian diambil dari kas masjid serta sumbangan masyarakat. Selain itu, muncul keinginan untuk menggadaikan sawah wakaf sebagai tambahan biaya renovasi. apakah tindakan ini diperbolehkan? ",57,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),42,3.0,"Rafi melamar seorang perempuan yang sangat ia cintai. Sebagai bentuk keseriusannya, ia menyerahkan uang sebanyak 10 juta rupiah dan berbagai bingkisan lainnya kepada calon istri melalui walinya. namun kenyataan pahit harus diterima Rafi, cinta Rafi bertepuk sebelah tangan. calon istri ternyata sudah memiliki calon yang lebih pantas menurutnya. apakah Rafi berhak meminta uang dan bingkisan yang telah ia berikan?",15,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),45,3.0,"Hasan adalah pengusaha makanan cepat saji yang sedang sakit keras. Harta yang dimilikinya sekitar 15 Milyar. Ia ingin menyerahkan sebagian hartanya untuk pembangunan masjid di desanya.  Dalam surat wasiatnya, Hasan menyerahkan sebanyak 7,5 Milyar untuk diserahkan ke masjid. apakah wasiat seperti ini dapat dilaksanakan atau ada batasan tertentu?",97,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),48,3.0,"Rahmat sedang mendatangi acara walimah saudara laki-lakinya, tanpa sengaja ia duduk di depan seorang gadis non mahram. merasa ada kesempatan ia memadangi gadis ini berulang kali, meskipun tidak ada kebutuhan mendesak untuk melihatnya. dalam kondisi seperti ini bagaimana status pandangan Rahmat menurut hukum?",22,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),51,3.0,"Hartono menikahi Lim, dengan dihadiri oleh wali dan dua orang saksi, namun setelah akad nikah berlangsung Lim mengaku belum meyelesaikan masa iddah dari pernikahan sebelumnya. bagaimana status akad nikah yang dilakukan oleh Hartono?",468,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),52,,,147,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),53,,,385,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),54,,,381,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),55,,,19,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),56,,,1,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),57,,,8,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),58,,,421,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),59,,,434,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),60,,,105,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),61,,,297,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),62,,,132,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),63,,,227,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),64,,,25,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),65,,,31,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),66,,,53,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),67,,,121,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),68,,,46,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),69,,,9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),70,,,272,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),71,,,459,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),72,,,91,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),73,,,97,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),74,,,143,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),75,,,252,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),76,,,391,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),77,,,405,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),78,,,497,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),79,,,133,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),80,,,61,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),81,,,232,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),82,,,410,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),83,,,444,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),84,,,451,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),85,,,439,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),86,,,170,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),87,,,448,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),88,,,129,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),89,,,476,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),90,,,536,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),91,,,240,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),92,,,106,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),93,,,9,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),94,,,87,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),95,,,201,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),96,,,18,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),97,,,374,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),98,,,27,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),99,,,548,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),100,,,93,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),101,,,29,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),102,,,60,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),103,,,173,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),104,,,149,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),105,,,176,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),106,,,437,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),107,,,132,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),108,,,157,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),109,,,397,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),110,,,432,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),111,,,235,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),112,,,446,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),113,,,258,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),114,,,497,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),115,,,86,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),116,,,515,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),117,,,47,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),118,,,280,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),119,,,273,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),120,,,51,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),121,,,351,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),122,,,43,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),123,,,33,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),124,,,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),125,,,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),126,,,27,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),127,,,168,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),128,,,30,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),129,,,221,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),130,,,44,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),131,,,92,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),132,,,58,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),133,,,122,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),134,,,24,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),135,,,195,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),136,,,144,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),137,,,483,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),138,,,199,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),139,,,127,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),140,,,17,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),141,,,60,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),142,,,69,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),143,,,31,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),144,,,12,❌ Miss,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),145,,,60,❌ Miss,❌ Miss,❌ Miss,✅ Hit
AraDPR (Google NMT),146,,,6,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),147,,,6,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),148,,,4,✅ Hit,✅ Hit,✅ Hit,✅ Hit
AraDPR (Google NMT),149,,,374,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),150,,,42,❌ Miss,❌ Miss,✅ Hit,✅ Hit
AraDPR (Google NMT),151,,,105,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),152,,,223,❌ Miss,❌ Miss,❌ Miss,❌ Miss
AraDPR (Google NMT),153,,,10,✅ Hit,✅ Hit,✅ Hit,✅ Hit
